Feature.ID	sample_id	abundance	coupon_id	site	catridge_id	substrate	experiment_type	cartridge_volume	level	Sample Type	Volume Sampled (mL or g)	Date Deployed	Date Sampled	Taxon	Confidence	domain	phylum	class	order	family	genus	species
bdbe5840cdb15ca47ae60b6b40f264c2	10.DeMMO1.tube1.12Dec2019	0.0021066823965618943	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Candidatus_Magasanikbacteria; g__Candidatus_Magasanikbacteria; s__uncultured_bacterium	0.7596035280114837	Bacteria	Patescibacteria	ABY1	 Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	uncultured_bacterium
bdc2b2c74b82e6378bd76e527e498e5c	10.DeMMO1.tube1.12Dec2019	0.008426729586247577	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.988745406730601	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
bdc2b2c74b82e6378bd76e527e498e5c	11.DeMMO1.tube2.12Dec2019	0.008426729586247577	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.988745406730601	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
bdc2b2c74b82e6378bd76e527e498e5c	13.DeMMO1.tube4.12Dec2019	0.02949355355186652	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.988745406730601	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
bdc2b2c74b82e6378bd76e527e498e5c	17.DeMMO1.tube8.12Dec2019	0.008426729586247577	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.988745406730601	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
bdc2b2c74b82e6378bd76e527e498e5c	19.DeMMO1.tube10.12Dec2019	0.9606471728322238	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium	0.988745406730601	Bacteria	Patescibacteria	ABY1	 Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	Candidatus_Kerfeldbacteria	uncultured_bacterium
be168ace44fe2f1d5d8534991c3985bb	1.DeMMO1.steri2.12Dec2019	0.010533411982809472	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9997417548901198	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
be56ba62d30a1c8990112fa0de2e6918	10.DeMMO1.tube1.12Dec2019	0.010533411982809472	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Polyangia; o__PS-B29; f__PS-B29; g__PS-B29; s__uncultured_delta	0.9941682890830379	Bacteria	Myxococcota	Polyangia	 PS-B29	PS-B29	PS-B29	uncultured_delta
be66ba3a21114af45e26a1801bdceaaa	7.DeMMO1.steri2.10June2019	0.010533411982809472	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	1.DeMMO1.steri2.12Dec2019	0.031600235948428416	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	10.DeMMO1.tube1.12Dec2019	0.06109378950029493	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	11.DeMMO1.tube2.12Dec2019	0.027386871155304627	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	12.DeMMO1.tube3.12Dec2019	0.02528018875874273	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	13.DeMMO1.tube4.12Dec2019	0.06530715429341873	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	14.DeMMO1.tube5.12Dec2019	0.012640094379371365	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	15.DeMMO1.tube6.12Dec2019	0.01474677677593326	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	16.DeMMO1.tube7.12Dec2019	0.04845369512092357	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	17.DeMMO1.tube8.12Dec2019	0.012640094379371365	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	18.DeMMO1.tube9.12Dec2019	0.046347012724361675	D1T9cont	D1	9	sand	exp	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be66ba3a21114af45e26a1801bdceaaa	19.DeMMO1.tube10.12Dec2019	0.02528018875874273	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_Coxiellaceae	0.9998857770098601	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_Coxiellaceae
be96d279fd25d7a0601b610497b2c34b	10.DeMMO1.tube1.12Dec2019	0.01474677677593326	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Actinobacteriota	0.9999981122256536	Bacteria	Actinobacteriota	NA	NA	NA	NA	NA
bee0e9acae15ff207eae94f93fb3bc8a	16.DeMMO1.tube7.12Dec2019	0.0021066823965618943	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12411; g__UBA12411; s__uncultured_bacterium	0.9999855555480794	Bacteria	Dependentiae	Babeliae	 Babeliales	UBA12411	UBA12411	uncultured_bacterium
bee15838c4e54746a5361ec1248659c6	10.DeMMO1.tube1.12Dec2019	0.004213364793123789	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeales; g__Candidatus_Iainarchaeum; s__uncultured_archaeon	0.9985661987211804	Archaea	Iainarchaeota	Iainarchaeia	 Iainarchaeales	Iainarchaeales	Candidatus_Iainarchaeum	uncultured_archaeon
bef19b1a9faf03d5d0aa2709e9d1651d	14.DeMMO1.tube5.12Dec2019	0.0021066823965618943	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium	0.9312541577724875	Bacteria	Proteobacteria	Gammaproteobacteria	 Coxiellales	Coxiellaceae	Coxiella	uncultured_bacterium
bef3e15cf2c76b2d27362c5e5b296ba6	16.DeMMO1.tube7.12Dec2019	0.016853459172495155	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__WOR-1; c__WOR-1; o__WOR-1; f__WOR-1; g__WOR-1; s__candidate_division	0.8725059510157723	Bacteria	WOR-1	WOR-1	 WOR-1	WOR-1	WOR-1	candidate_division
bf0e41b1ecc5d6f1a7b47a14594f1b9b	9.DeMMO3.steri.11June2019	0.02528018875874273	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Firmicutes	0.8380083780882089	Bacteria	Firmicutes	NA	NA	NA	NA	NA
bf0e41b1ecc5d6f1a7b47a14594f1b9b	28.DeMMO3.Tube19.9Dec2019	0.0358136007415522	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Firmicutes	0.8380083780882089	Bacteria	Firmicutes	NA	NA	NA	NA	NA
bf0e41b1ecc5d6f1a7b47a14594f1b9b	29.DeMMO3.Tube20.9Dec2019	0.0358136007415522	D3T20rep	D3	20	Yates	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Firmicutes	0.8380083780882089	Bacteria	Firmicutes	NA	NA	NA	NA	NA
bf0e41b1ecc5d6f1a7b47a14594f1b9b	3.DeMMO3.steri.9Dec2019	0.04002696553467599	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Firmicutes	0.8380083780882089	Bacteria	Firmicutes	NA	NA	NA	NA	NA
bf0e41b1ecc5d6f1a7b47a14594f1b9b	31.DeMMO3.Tube22.9Dec2019	0.02949355355186652	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Firmicutes	0.8380083780882089	Bacteria	Firmicutes	NA	NA	NA	NA	NA
bf4085de3e8200ec80e3e7fd90079570	1.DeMMO1.steri2.12Dec2019	0.01896014156905705	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.999474711754816	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
bf4085de3e8200ec80e3e7fd90079570	10.DeMMO1.tube1.12Dec2019	0.01896014156905705	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.999474711754816	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
bf4085de3e8200ec80e3e7fd90079570	11.DeMMO1.tube2.12Dec2019	0.010533411982809472	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.999474711754816	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
bf4085de3e8200ec80e3e7fd90079570	13.DeMMO1.tube4.12Dec2019	0.0021066823965618943	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.999474711754816	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
bf4085de3e8200ec80e3e7fd90079570	14.DeMMO1.tube5.12Dec2019	0.004213364793123789	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.999474711754816	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
bf4836d86a44dcb89a7e566f4829731d	10.DeMMO1.tube1.12Dec2019	0.0021066823965618943	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__Candidatus_Diapherotrites	0.9663978214694072	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5	Candidatus_Diapherotrites
bf4836d86a44dcb89a7e566f4829731d	11.DeMMO1.tube2.12Dec2019	0.004213364793123789	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__Candidatus_Diapherotrites	0.9663978214694072	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5	Candidatus_Diapherotrites
bf6da78185783313b5e158b513d44d03	1.DeMMO1.steri2.12Dec2019	0.01474677677593326	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__Parcubacteria_group	0.9689778989290853	Bacteria	Patescibacteria	Parcubacteria	 Parcubacteria	Parcubacteria	Parcubacteria	Parcubacteria_group
bf6e04b4c1193824f699a7d0f4a6888a	7.DeMMO1.steri2.10June2019	0.008426729586247577	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	9.DeMMO3.steri.11June2019	0.02949355355186652	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	22.DeMMO3.Tube13.9Dec2019	0.010533411982809472	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	23.DeMMO3.Tube14.9Dec2019	0.006320047189685683	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	25.DeMMO3.Tube16.9Dec2019	0.006320047189685683	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	26.DeMMO3.Tube17.9Dec2019	0.006320047189685683	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	27.DeMMO3.Tube18.9Dec2019	0.01474677677593326	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	28.DeMMO3.Tube19.9Dec2019	0.01474677677593326	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf6e04b4c1193824f699a7d0f4a6888a	3.DeMMO3.steri.9Dec2019	0.04424033032779978	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria	0.9999441461467234	Bacteria	NA	NA	NA	NA	NA	NA
bf8cd446b345cf7aff301b45f4ff4511	9.DeMMO3.steri.11June2019	0.031600235948428416	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9955421561394983	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
bf8cd446b345cf7aff301b45f4ff4511	22.DeMMO3.Tube13.9Dec2019	0.016853459172495155	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9955421561394983	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
bf8cd446b345cf7aff301b45f4ff4511	3.DeMMO3.steri.9Dec2019	0.031600235948428416	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9955421561394983	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
bf8cd446b345cf7aff301b45f4ff4511	30.DeMMO3.Tube21.9Dec2019	0.010533411982809472	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.9955421561394983	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
bf932cc76a064b68ab247d11e03f5cdb	15.DeMMO1.tube6.12Dec2019	0.008426729586247577	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Uhrbacteria; f__Candidatus_Uhrbacteria; g__Candidatus_Uhrbacteria; s__uncultured_bacterium	0.9124689344404135	Bacteria	Patescibacteria	ABY1	 Candidatus_Uhrbacteria	Candidatus_Uhrbacteria	Candidatus_Uhrbacteria	uncultured_bacterium
bfd00e734f1f7815e09df1cd6bd9d371	1.DeMMO1.steri2.12Dec2019	0.03370691834499031	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9893772034139646	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
bfecc7c338e0fbd6e25de4eadca97b37	9.DeMMO3.steri.11June2019	0.0358136007415522	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.9906240326928446	Bacteria	Planctomycetota	Phycisphaerae	 CCM11a	CCM11a	CCM11a	uncultured_bacterium
bfecc7c338e0fbd6e25de4eadca97b37	17.DeMMO1.tube8.12Dec2019	0.004213364793123789	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.9906240326928446	Bacteria	Planctomycetota	Phycisphaerae	 CCM11a	CCM11a	CCM11a	uncultured_bacterium
bfecc7c338e0fbd6e25de4eadca97b37	23.DeMMO3.Tube14.9Dec2019	0.006320047189685683	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.9906240326928446	Bacteria	Planctomycetota	Phycisphaerae	 CCM11a	CCM11a	CCM11a	uncultured_bacterium
bfecc7c338e0fbd6e25de4eadca97b37	24.DeMMO3.Tube15.9Dec2019	0.0021066823965618943	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.9906240326928446	Bacteria	Planctomycetota	Phycisphaerae	 CCM11a	CCM11a	CCM11a	uncultured_bacterium
bfecc7c338e0fbd6e25de4eadca97b37	3.DeMMO3.steri.9Dec2019	0.0358136007415522	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.9906240326928446	Bacteria	Planctomycetota	Phycisphaerae	 CCM11a	CCM11a	CCM11a	uncultured_bacterium
bfecc7c338e0fbd6e25de4eadca97b37	31.DeMMO3.Tube22.9Dec2019	0.006320047189685683	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.9906240326928446	Bacteria	Planctomycetota	Phycisphaerae	 CCM11a	CCM11a	CCM11a	uncultured_bacterium
c00fd8cbd5c422a12b63b5ffcc995d49	7.DeMMO1.steri2.10June2019	0.006320047189685683	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium	0.9893311513820363	Bacteria	Desulfobacterota	Desulfovibrionia	 Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	NA
c014dea84e80d7dbab69eb55070e9b4e	7.DeMMO1.steri2.10June2019	0.01474677677593326	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Actinobacteriota; c__RBG-16-55-12; o__RBG-16-55-12; f__RBG-16-55-12; g__RBG-16-55-12; s__uncultured_bacterium	0.9334056599140742	Bacteria	Actinobacteriota	RBG-16-55-12	 RBG-16-55-12	RBG-16-55-12	RBG-16-55-12	uncultured_bacterium
c0287916cb8b7ce7fc09d21e6e00edf8	11.DeMMO1.tube2.12Dec2019	0.008426729586247577	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylocystis; s__uncultured_bacterium	0.7886903637122697	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylocystis	uncultured_bacterium
c0287916cb8b7ce7fc09d21e6e00edf8	19.DeMMO1.tube10.12Dec2019	0.004213364793123789	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylocystis; s__uncultured_bacterium	0.7886903637122697	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylocystis	uncultured_bacterium
